,code,time_key,open,close,high,low,volume,turnover,pe_ratio,turnover_rate,last_close
839,HK.HSI220128P23000,2022-01-04 17:20:00,278.0,278.0,278.0,278.0,0,0.0,0.0,0.0,278.0
840,HK.HSI220128P23000,2022-01-04 17:25:00,272.0,272.0,272.0,272.0,1,13600.0,0.0,0.0,278.0
841,HK.HSI220128P23000,2022-01-04 17:30:00,272.0,272.0,272.0,272.0,0,0.0,0.0,0.0,272.0
842,HK.HSI220128P23000,2022-01-04 17:35:00,272.0,272.0,272.0,272.0,0,0.0,0.0,0.0,272.0
843,HK.HSI220128P23000,2022-01-04 17:40:00,272.0,272.0,272.0,272.0,0,0.0,0.0,0.0,272.0
844,HK.HSI220128P23000,2022-01-04 17:45:00,272.0,272.0,272.0,272.0,0,0.0,0.0,0.0,272.0
845,HK.HSI220128P23000,2022-01-04 17:50:00,272.0,272.0,272.0,272.0,0,0.0,0.0,0.0,272.0
846,HK.HSI220128P23000,2022-01-04 17:55:00,272.0,272.0,272.0,272.0,0,0.0,0.0,0.0,272.0
847,HK.HSI220128P23000,2022-01-04 18:00:00,272.0,272.0,272.0,272.0,0,0.0,0.0,0.0,272.0
848,HK.HSI220128P23000,2022-01-04 18:05:00,272.0,272.0,272.0,272.0,0,0.0,0.0,0.0,272.0
849,HK.HSI220128P23000,2022-01-04 18:10:00,272.0,272.0,272.0,272.0,0,0.0,0.0,0.0,272.0
850,HK.HSI220128P23000,2022-01-04 18:15:00,272.0,272.0,272.0,272.0,0,0.0,0.0,0.0,272.0
851,HK.HSI220128P23000,2022-01-04 18:20:00,272.0,272.0,272.0,272.0,0,0.0,0.0,0.0,272.0
852,HK.HSI220128P23000,2022-01-04 18:25:00,272.0,272.0,272.0,272.0,0,0.0,0.0,0.0,272.0
853,HK.HSI220128P23000,2022-01-04 18:30:00,272.0,272.0,272.0,272.0,0,0.0,0.0,0.0,272.0
854,HK.HSI220128P23000,2022-01-04 18:35:00,272.0,272.0,272.0,272.0,0,0.0,0.0,0.0,272.0
855,HK.HSI220128P23000,2022-01-04 18:40:00,272.0,272.0,272.0,272.0,0,0.0,0.0,0.0,272.0
856,HK.HSI220128P23000,2022-01-04 18:45:00,272.0,272.0,272.0,272.0,0,0.0,0.0,0.0,272.0
857,HK.HSI220128P23000,2022-01-04 18:50:00,258.0,258.0,258.0,258.0,4,51600.0,0.0,0.0,272.0
858,HK.HSI220128P23000,2022-01-04 18:55:00,258.0,258.0,258.0,258.0,0,0.0,0.0,0.0,258.0
859,HK.HSI220128P23000,2022-01-04 19:00:00,258.0,258.0,258.0,258.0,0,0.0,0.0,0.0,258.0
860,HK.HSI220128P23000,2022-01-04 19:05:00,258.0,258.0,258.0,258.0,0,0.0,0.0,0.0,258.0
861,HK.HSI220128P23000,2022-01-04 19:10:00,258.0,258.0,258.0,258.0,0,0.0,0.0,0.0,258.0
862,HK.HSI220128P23000,2022-01-04 19:15:00,258.0,258.0,258.0,258.0,0,0.0,0.0,0.0,258.0
863,HK.HSI220128P23000,2022-01-04 19:20:00,258.0,258.0,258.0,258.0,0,0.0,0.0,0.0,258.0
864,HK.HSI220128P23000,2022-01-04 19:25:00,258.0,258.0,258.0,258.0,0,0.0,0.0,0.0,258.0
865,HK.HSI220128P23000,2022-01-04 19:30:00,258.0,258.0,258.0,258.0,0,0.0,0.0,0.0,258.0
866,HK.HSI220128P23000,2022-01-04 19:35:00,258.0,258.0,258.0,258.0,0,0.0,0.0,0.0,258.0
867,HK.HSI220128P23000,2022-01-04 19:40:00,258.0,258.0,258.0,258.0,0,0.0,0.0,0.0,258.0
868,HK.HSI220128P23000,2022-01-04 19:45:00,258.0,258.0,258.0,258.0,0,0.0,0.0,0.0,258.0
869,HK.HSI220128P23000,2022-01-04 19:50:00,258.0,258.0,258.0,258.0,0,0.0,0.0,0.0,258.0
870,HK.HSI220128P23000,2022-01-04 19:55:00,257.0,257.0,257.0,257.0,1,12850.0,0.0,0.0,258.0
871,HK.HSI220128P23000,2022-01-04 20:00:00,257.0,257.0,257.0,257.0,0,0.0,0.0,0.0,257.0
872,HK.HSI220128P23000,2022-01-04 20:05:00,257.0,257.0,257.0,257.0,0,0.0,0.0,0.0,257.0
873,HK.HSI220128P23000,2022-01-04 20:10:00,257.0,257.0,257.0,257.0,0,0.0,0.0,0.0,257.0
874,HK.HSI220128P23000,2022-01-04 20:15:00,257.0,257.0,257.0,257.0,0,0.0,0.0,0.0,257.0
875,HK.HSI220128P23000,2022-01-04 20:20:00,257.0,257.0,257.0,257.0,0,0.0,0.0,0.0,257.0
876,HK.HSI220128P23000,2022-01-04 20:25:00,257.0,257.0,257.0,257.0,0,0.0,0.0,0.0,257.0
877,HK.HSI220128P23000,2022-01-04 20:30:00,257.0,257.0,257.0,257.0,0,0.0,0.0,0.0,257.0
878,HK.HSI220128P23000,2022-01-04 20:35:00,257.0,257.0,257.0,257.0,0,0.0,0.0,0.0,257.0
879,HK.HSI220128P23000,2022-01-04 20:40:00,274.0,274.0,274.0,274.0,1,13700.0,0.0,0.0,257.0
880,HK.HSI220128P23000,2022-01-04 20:45:00,274.0,274.0,274.0,274.0,0,0.0,0.0,0.0,274.0
881,HK.HSI220128P23000,2022-01-04 20:50:00,274.0,274.0,274.0,274.0,0,0.0,0.0,0.0,274.0
882,HK.HSI220128P23000,2022-01-04 20:55:00,274.0,274.0,274.0,274.0,0,0.0,0.0,0.0,274.0
883,HK.HSI220128P23000,2022-01-04 21:00:00,274.0,274.0,274.0,274.0,0,0.0,0.0,0.0,274.0
884,HK.HSI220128P23000,2022-01-04 21:05:00,274.0,274.0,274.0,274.0,0,0.0,0.0,0.0,274.0
885,HK.HSI220128P23000,2022-01-04 21:10:00,274.0,274.0,274.0,274.0,0,0.0,0.0,0.0,274.0
886,HK.HSI220128P23000,2022-01-04 21:15:00,274.0,274.0,274.0,274.0,0,0.0,0.0,0.0,274.0
887,HK.HSI220128P23000,2022-01-04 21:20:00,274.0,274.0,274.0,274.0,0,0.0,0.0,0.0,274.0
888,HK.HSI220128P23000,2022-01-04 21:25:00,274.0,274.0,274.0,274.0,0,0.0,0.0,0.0,274.0
889,HK.HSI220128P23000,2022-01-04 21:30:00,274.0,274.0,274.0,274.0,0,0.0,0.0,0.0,274.0
890,HK.HSI220128P23000,2022-01-04 21:35:00,274.0,274.0,274.0,274.0,0,0.0,0.0,0.0,274.0
891,HK.HSI220128P23000,2022-01-04 21:40:00,274.0,274.0,274.0,274.0,0,0.0,0.0,0.0,274.0
892,HK.HSI220128P23000,2022-01-04 21:45:00,274.0,274.0,274.0,274.0,0,0.0,0.0,0.0,274.0
893,HK.HSI220128P23000,2022-01-04 21:50:00,270.0,270.0,270.0,270.0,7,94500.0,0.0,0.0,274.0
894,HK.HSI220128P23000,2022-01-04 21:55:00,270.0,270.0,270.0,270.0,0,0.0,0.0,0.0,270.0
895,HK.HSI220128P23000,2022-01-04 22:00:00,270.0,270.0,270.0,270.0,0,0.0,0.0,0.0,270.0
896,HK.HSI220128P23000,2022-01-04 22:05:00,270.0,270.0,270.0,270.0,0,0.0,0.0,0.0,270.0
897,HK.HSI220128P23000,2022-01-04 22:10:00,270.0,270.0,270.0,270.0,0,0.0,0.0,0.0,270.0
898,HK.HSI220128P23000,2022-01-04 22:15:00,262.0,265.0,265.0,262.0,3,39450.0,0.0,0.0,270.0
899,HK.HSI220128P23000,2022-01-04 22:20:00,265.0,265.0,265.0,265.0,0,0.0,0.0,0.0,265.0
900,HK.HSI220128P23000,2022-01-04 22:25:00,265.0,265.0,265.0,265.0,0,0.0,0.0,0.0,265.0
901,HK.HSI220128P23000,2022-01-04 22:30:00,265.0,265.0,265.0,265.0,0,0.0,0.0,0.0,265.0
902,HK.HSI220128P23000,2022-01-04 22:35:00,274.0,276.0,277.0,267.0,11,150650.0,0.0,0.0,265.0
903,HK.HSI220128P23000,2022-01-04 22:40:00,276.0,276.0,276.0,276.0,0,0.0,0.0,0.0,276.0
904,HK.HSI220128P23000,2022-01-04 22:45:00,269.0,259.0,269.0,259.0,3,39650.0,0.0,0.0,276.0
905,HK.HSI220128P23000,2022-01-04 22:50:00,270.0,260.0,270.0,260.0,3,39800.0,0.0,0.0,259.0
906,HK.HSI220128P23000,2022-01-04 22:55:00,259.0,271.0,271.0,259.0,2,26500.0,0.0,0.0,260.0
907,HK.HSI220128P23000,2022-01-04 23:00:00,271.0,271.0,271.0,271.0,0,0.0,0.0,0.0,271.0
908,HK.HSI220128P23000,2022-01-04 23:05:00,283.0,286.0,286.0,282.0,7,99250.0,0.0,0.0,271.0
909,HK.HSI220128P23000,2022-01-04 23:10:00,286.0,286.0,286.0,286.0,0,0.0,0.0,0.0,286.0
910,HK.HSI220128P23000,2022-01-04 23:15:00,286.0,286.0,286.0,286.0,0,0.0,0.0,0.0,286.0
911,HK.HSI220128P23000,2022-01-04 23:20:00,286.0,286.0,286.0,286.0,0,0.0,0.0,0.0,286.0
912,HK.HSI220128P23000,2022-01-04 23:25:00,286.0,286.0,286.0,286.0,0,0.0,0.0,0.0,286.0
913,HK.HSI220128P23000,2022-01-04 23:30:00,286.0,286.0,286.0,286.0,0,0.0,0.0,0.0,286.0
914,HK.HSI220128P23000,2022-01-04 23:35:00,286.0,286.0,286.0,286.0,0,0.0,0.0,0.0,286.0
915,HK.HSI220128P23000,2022-01-04 23:40:00,289.0,289.0,289.0,289.0,1,14450.0,0.0,0.0,286.0
916,HK.HSI220128P23000,2022-01-04 23:45:00,291.0,290.0,291.0,290.0,7,101600.0,0.0,0.0,289.0
917,HK.HSI220128P23000,2022-01-04 23:50:00,285.0,280.0,285.0,280.0,9,127350.0,0.0,0.0,290.0
918,HK.HSI220128P23000,2022-01-04 23:55:00,279.0,279.0,279.0,279.0,1,13950.0,0.0,0.0,280.0
919,HK.HSI220128P23000,2022-01-05 00:00:00,290.0,291.0,291.0,290.0,6,87050.0,0.0,0.0,279.0
920,HK.HSI220128P23000,2022-01-05 00:05:00,294.0,294.0,294.0,294.0,1,14700.0,0.0,0.0,291.0
921,HK.HSI220128P23000,2022-01-05 00:10:00,294.0,294.0,294.0,294.0,0,0.0,0.0,0.0,294.0
922,HK.HSI220128P23000,2022-01-05 00:15:00,294.0,294.0,294.0,294.0,0,0.0,0.0,0.0,294.0
923,HK.HSI220128P23000,2022-01-05 00:20:00,303.0,303.0,303.0,303.0,1,15150.0,0.0,0.0,294.0
924,HK.HSI220128P23000,2022-01-05 00:25:00,303.0,303.0,303.0,303.0,0,0.0,0.0,0.0,303.0
925,HK.HSI220128P23000,2022-01-05 00:30:00,303.0,303.0,303.0,303.0,0,0.0,0.0,0.0,303.0
926,HK.HSI220128P23000,2022-01-05 00:35:00,303.0,303.0,303.0,303.0,0,0.0,0.0,0.0,303.0
927,HK.HSI220128P23000,2022-01-05 00:40:00,303.0,303.0,303.0,303.0,0,0.0,0.0,0.0,303.0
928,HK.HSI220128P23000,2022-01-05 00:45:00,303.0,303.0,303.0,303.0,0,0.0,0.0,0.0,303.0
929,HK.HSI220128P23000,2022-01-05 00:50:00,303.0,303.0,303.0,303.0,0,0.0,0.0,0.0,303.0
930,HK.HSI220128P23000,2022-01-05 00:55:00,303.0,303.0,303.0,303.0,0,0.0,0.0,0.0,303.0
931,HK.HSI220128P23000,2022-01-05 01:00:00,303.0,303.0,303.0,303.0,0,0.0,0.0,0.0,303.0
932,HK.HSI220128P23000,2022-01-05 01:05:00,303.0,303.0,303.0,303.0,0,0.0,0.0,0.0,303.0
933,HK.HSI220128P23000,2022-01-05 01:10:00,303.0,303.0,303.0,303.0,0,0.0,0.0,0.0,303.0
934,HK.HSI220128P23000,2022-01-05 01:15:00,303.0,303.0,303.0,303.0,0,0.0,0.0,0.0,303.0
935,HK.HSI220128P23000,2022-01-05 01:20:00,303.0,303.0,303.0,303.0,0,0.0,0.0,0.0,303.0
936,HK.HSI220128P23000,2022-01-05 01:25:00,303.0,303.0,303.0,303.0,0,0.0,0.0,0.0,303.0
937,HK.HSI220128P23000,2022-01-05 01:30:00,303.0,303.0,303.0,303.0,0,0.0,0.0,0.0,303.0
938,HK.HSI220128P23000,2022-01-05 01:35:00,303.0,303.0,303.0,303.0,0,0.0,0.0,0.0,303.0
939,HK.HSI220128P23000,2022-01-05 01:40:00,303.0,303.0,303.0,303.0,0,0.0,0.0,0.0,303.0
940,HK.HSI220128P23000,2022-01-05 01:45:00,303.0,303.0,303.0,303.0,0,0.0,0.0,0.0,303.0
941,HK.HSI220128P23000,2022-01-05 01:50:00,303.0,303.0,303.0,303.0,0,0.0,0.0,0.0,303.0
942,HK.HSI220128P23000,2022-01-05 01:55:00,303.0,303.0,303.0,303.0,0,0.0,0.0,0.0,303.0
943,HK.HSI220128P23000,2022-01-05 02:00:00,303.0,303.0,303.0,303.0,0,0.0,0.0,0.0,303.0
944,HK.HSI220128P23000,2022-01-05 02:05:00,303.0,303.0,303.0,303.0,0,0.0,0.0,0.0,303.0
945,HK.HSI220128P23000,2022-01-05 02:10:00,303.0,303.0,303.0,303.0,0,0.0,0.0,0.0,303.0
946,HK.HSI220128P23000,2022-01-05 02:15:00,303.0,303.0,303.0,303.0,0,0.0,0.0,0.0,303.0
947,HK.HSI220128P23000,2022-01-05 02:20:00,303.0,303.0,303.0,303.0,0,0.0,0.0,0.0,303.0
948,HK.HSI220128P23000,2022-01-05 02:25:00,303.0,303.0,303.0,303.0,0,0.0,0.0,0.0,303.0
949,HK.HSI220128P23000,2022-01-05 02:30:00,303.0,303.0,303.0,303.0,0,0.0,0.0,0.0,303.0
950,HK.HSI220128P23000,2022-01-05 02:35:00,303.0,303.0,303.0,303.0,0,0.0,0.0,0.0,303.0
951,HK.HSI220128P23000,2022-01-05 02:40:00,303.0,303.0,303.0,303.0,0,0.0,0.0,0.0,303.0
952,HK.HSI220128P23000,2022-01-05 02:45:00,303.0,303.0,303.0,303.0,0,0.0,0.0,0.0,303.0
953,HK.HSI220128P23000,2022-01-05 02:50:00,303.0,303.0,303.0,303.0,0,0.0,0.0,0.0,303.0
954,HK.HSI220128P23000,2022-01-05 02:55:00,303.0,303.0,303.0,303.0,0,0.0,0.0,0.0,303.0
955,HK.HSI220128P23000,2022-01-05 03:00:00,303.0,303.0,303.0,303.0,0,0.0,0.0,0.0,303.0
956,HK.HSI220128P23000,2022-01-05 09:20:00,303.0,303.0,303.0,303.0,0,0.0,0.0,0.0,303.0
957,HK.HSI220128P23000,2022-01-05 09:25:00,279.0,279.0,279.0,279.0,4,55800.0,0.0,0.0,303.0
958,HK.HSI220128P23000,2022-01-05 09:30:00,273.0,273.0,273.0,273.0,1,13650.0,0.0,0.0,279.0
959,HK.HSI220128P23000,2022-01-05 09:35:00,277.0,295.0,302.0,277.0,11,161750.0,0.0,0.0,273.0
960,HK.HSI220128P23000,2022-01-05 09:40:00,296.0,321.0,322.0,296.0,22,347850.0,0.0,0.0,295.0
961,HK.HSI220128P23000,2022-01-05 09:45:00,328.0,321.0,333.0,321.0,9,148000.0,0.0,0.0,321.0
962,HK.HSI220128P23000,2022-01-05 09:50:00,332.0,346.0,350.0,324.0,29,491650.0,0.0,0.0,321.0
963,HK.HSI220128P23000,2022-01-05 09:55:00,348.0,356.0,356.0,339.0,24,413000.0,0.0,0.0,346.0
