,code,time_key,open,close,high,low,volume,turnover,pe_ratio,turnover_rate,last_close
839,HK.HSI220107P23000,2022-01-04 17:20:00,50.0,47.0,50.0,47.0,4,9750.0,0.0,0.0,51.0
840,HK.HSI220107P23000,2022-01-04 17:25:00,47.0,47.0,47.0,47.0,0,0.0,0.0,0.0,47.0
841,HK.HSI220107P23000,2022-01-04 17:30:00,47.0,47.0,47.0,47.0,0,0.0,0.0,0.0,47.0
842,HK.HSI220107P23000,2022-01-04 17:35:00,48.0,48.0,48.0,48.0,1,2400.0,0.0,0.0,47.0
843,HK.HSI220107P23000,2022-01-04 17:40:00,48.0,48.0,48.0,48.0,0,0.0,0.0,0.0,48.0
844,HK.HSI220107P23000,2022-01-04 17:45:00,46.0,46.0,46.0,46.0,1,2300.0,0.0,0.0,48.0
845,HK.HSI220107P23000,2022-01-04 17:50:00,46.0,46.0,46.0,46.0,0,0.0,0.0,0.0,46.0
846,HK.HSI220107P23000,2022-01-04 17:55:00,45.0,45.0,45.0,45.0,1,2250.0,0.0,0.0,46.0
847,HK.HSI220107P23000,2022-01-04 18:00:00,44.0,44.0,44.0,44.0,1,2200.0,0.0,0.0,45.0
848,HK.HSI220107P23000,2022-01-04 18:05:00,44.0,44.0,44.0,44.0,0,0.0,0.0,0.0,44.0
849,HK.HSI220107P23000,2022-01-04 18:10:00,44.0,44.0,44.0,44.0,0,0.0,0.0,0.0,44.0
850,HK.HSI220107P23000,2022-01-04 18:15:00,44.0,44.0,44.0,44.0,0,0.0,0.0,0.0,44.0
851,HK.HSI220107P23000,2022-01-04 18:20:00,44.0,44.0,44.0,44.0,0,0.0,0.0,0.0,44.0
852,HK.HSI220107P23000,2022-01-04 18:25:00,44.0,45.0,45.0,44.0,2,4450.0,0.0,0.0,44.0
853,HK.HSI220107P23000,2022-01-04 18:30:00,44.0,44.0,44.0,44.0,2,4400.0,0.0,0.0,45.0
854,HK.HSI220107P23000,2022-01-04 18:35:00,43.0,43.0,43.0,43.0,2,4300.0,0.0,0.0,44.0
855,HK.HSI220107P23000,2022-01-04 18:40:00,43.0,43.0,43.0,43.0,0,0.0,0.0,0.0,43.0
856,HK.HSI220107P23000,2022-01-04 18:45:00,43.0,43.0,43.0,43.0,0,0.0,0.0,0.0,43.0
857,HK.HSI220107P23000,2022-01-04 18:50:00,41.0,41.0,41.0,41.0,1,2050.0,0.0,0.0,43.0
858,HK.HSI220107P23000,2022-01-04 18:55:00,44.0,45.0,45.0,44.0,2,4450.0,0.0,0.0,41.0
859,HK.HSI220107P23000,2022-01-04 19:00:00,46.0,46.0,46.0,46.0,1,2300.0,0.0,0.0,45.0
860,HK.HSI220107P23000,2022-01-04 19:05:00,46.0,46.0,46.0,46.0,0,0.0,0.0,0.0,46.0
861,HK.HSI220107P23000,2022-01-04 19:10:00,46.0,46.0,46.0,46.0,0,0.0,0.0,0.0,46.0
862,HK.HSI220107P23000,2022-01-04 19:15:00,46.0,46.0,46.0,46.0,0,0.0,0.0,0.0,46.0
863,HK.HSI220107P23000,2022-01-04 19:20:00,46.0,46.0,46.0,46.0,0,0.0,0.0,0.0,46.0
864,HK.HSI220107P23000,2022-01-04 19:25:00,46.0,46.0,46.0,46.0,0,0.0,0.0,0.0,46.0
865,HK.HSI220107P23000,2022-01-04 19:30:00,48.0,48.0,48.0,48.0,8,19200.0,0.0,0.0,46.0
866,HK.HSI220107P23000,2022-01-04 19:35:00,48.0,47.0,48.0,47.0,4,9500.0,0.0,0.0,48.0
867,HK.HSI220107P23000,2022-01-04 19:40:00,47.0,47.0,47.0,47.0,0,0.0,0.0,0.0,47.0
868,HK.HSI220107P23000,2022-01-04 19:45:00,47.0,47.0,47.0,47.0,1,2350.0,0.0,0.0,47.0
869,HK.HSI220107P23000,2022-01-04 19:50:00,46.0,46.0,46.0,46.0,2,4600.0,0.0,0.0,47.0
870,HK.HSI220107P23000,2022-01-04 19:55:00,42.0,40.0,42.0,40.0,3,6100.0,0.0,0.0,46.0
871,HK.HSI220107P23000,2022-01-04 20:00:00,40.0,40.0,40.0,40.0,0,0.0,0.0,0.0,40.0
872,HK.HSI220107P23000,2022-01-04 20:05:00,40.0,40.0,40.0,40.0,0,0.0,0.0,0.0,40.0
873,HK.HSI220107P23000,2022-01-04 20:10:00,40.0,40.0,40.0,40.0,0,0.0,0.0,0.0,40.0
874,HK.HSI220107P23000,2022-01-04 20:15:00,40.0,40.0,40.0,40.0,0,0.0,0.0,0.0,40.0
875,HK.HSI220107P23000,2022-01-04 20:20:00,40.0,40.0,40.0,40.0,0,0.0,0.0,0.0,40.0
876,HK.HSI220107P23000,2022-01-04 20:25:00,40.0,40.0,40.0,40.0,0,0.0,0.0,0.0,40.0
877,HK.HSI220107P23000,2022-01-04 20:30:00,40.0,40.0,40.0,40.0,0,0.0,0.0,0.0,40.0
878,HK.HSI220107P23000,2022-01-04 20:35:00,40.0,40.0,40.0,40.0,0,0.0,0.0,0.0,40.0
879,HK.HSI220107P23000,2022-01-04 20:40:00,40.0,40.0,40.0,40.0,0,0.0,0.0,0.0,40.0
880,HK.HSI220107P23000,2022-01-04 20:45:00,40.0,40.0,40.0,40.0,0,0.0,0.0,0.0,40.0
881,HK.HSI220107P23000,2022-01-04 20:50:00,40.0,40.0,40.0,40.0,0,0.0,0.0,0.0,40.0
882,HK.HSI220107P23000,2022-01-04 20:55:00,40.0,40.0,40.0,40.0,0,0.0,0.0,0.0,40.0
883,HK.HSI220107P23000,2022-01-04 21:00:00,40.0,40.0,40.0,40.0,0,0.0,0.0,0.0,40.0
884,HK.HSI220107P23000,2022-01-04 21:05:00,44.0,44.0,44.0,44.0,1,2200.0,0.0,0.0,40.0
885,HK.HSI220107P23000,2022-01-04 21:10:00,44.0,44.0,44.0,44.0,0,0.0,0.0,0.0,44.0
886,HK.HSI220107P23000,2022-01-04 21:15:00,44.0,44.0,44.0,44.0,3,6600.0,0.0,0.0,44.0
887,HK.HSI220107P23000,2022-01-04 21:20:00,44.0,44.0,44.0,44.0,0,0.0,0.0,0.0,44.0
888,HK.HSI220107P23000,2022-01-04 21:25:00,44.0,44.0,44.0,44.0,0,0.0,0.0,0.0,44.0
889,HK.HSI220107P23000,2022-01-04 21:30:00,44.0,44.0,44.0,44.0,0,0.0,0.0,0.0,44.0
890,HK.HSI220107P23000,2022-01-04 21:35:00,44.0,44.0,44.0,44.0,0,0.0,0.0,0.0,44.0
891,HK.HSI220107P23000,2022-01-04 21:40:00,44.0,44.0,44.0,44.0,0,0.0,0.0,0.0,44.0
892,HK.HSI220107P23000,2022-01-04 21:45:00,42.0,42.0,42.0,42.0,5,10500.0,0.0,0.0,44.0
893,HK.HSI220107P23000,2022-01-04 21:50:00,41.0,41.0,41.0,41.0,5,10250.0,0.0,0.0,42.0
894,HK.HSI220107P23000,2022-01-04 21:55:00,40.0,40.0,40.0,40.0,6,12000.0,0.0,0.0,41.0
895,HK.HSI220107P23000,2022-01-04 22:00:00,41.0,41.0,41.0,41.0,1,2050.0,0.0,0.0,40.0
896,HK.HSI220107P23000,2022-01-04 22:05:00,39.0,39.0,39.0,39.0,1,1950.0,0.0,0.0,41.0
897,HK.HSI220107P23000,2022-01-04 22:10:00,39.0,39.0,39.0,39.0,1,1950.0,0.0,0.0,39.0
898,HK.HSI220107P23000,2022-01-04 22:15:00,38.0,38.0,38.0,38.0,4,7600.0,0.0,0.0,39.0
899,HK.HSI220107P23000,2022-01-04 22:20:00,38.0,38.0,38.0,38.0,0,0.0,0.0,0.0,38.0
900,HK.HSI220107P23000,2022-01-04 22:25:00,38.0,38.0,38.0,38.0,2,3800.0,0.0,0.0,38.0
901,HK.HSI220107P23000,2022-01-04 22:30:00,38.0,38.0,38.0,38.0,0,0.0,0.0,0.0,38.0
902,HK.HSI220107P23000,2022-01-04 22:35:00,46.0,45.0,48.0,45.0,3,6950.0,0.0,0.0,38.0
903,HK.HSI220107P23000,2022-01-04 22:40:00,45.0,45.0,45.0,45.0,3,6750.0,0.0,0.0,45.0
904,HK.HSI220107P23000,2022-01-04 22:45:00,40.0,40.0,40.0,40.0,1,2000.0,0.0,0.0,45.0
905,HK.HSI220107P23000,2022-01-04 22:50:00,36.0,36.0,36.0,36.0,3,5400.0,0.0,0.0,40.0
906,HK.HSI220107P23000,2022-01-04 22:55:00,36.0,36.0,36.0,36.0,0,0.0,0.0,0.0,36.0
907,HK.HSI220107P23000,2022-01-04 23:00:00,36.0,36.0,36.0,36.0,0,0.0,0.0,0.0,36.0
908,HK.HSI220107P23000,2022-01-04 23:05:00,45.0,50.0,51.0,45.0,12,29450.0,0.0,0.0,36.0
909,HK.HSI220107P23000,2022-01-04 23:10:00,50.0,49.0,51.0,49.0,4,10000.0,0.0,0.0,50.0
910,HK.HSI220107P23000,2022-01-04 23:15:00,46.0,46.0,46.0,46.0,1,2300.0,0.0,0.0,49.0
911,HK.HSI220107P23000,2022-01-04 23:20:00,50.0,52.0,52.0,50.0,8,20650.0,0.0,0.0,46.0
912,HK.HSI220107P23000,2022-01-04 23:25:00,53.0,45.0,53.0,45.0,5,12250.0,0.0,0.0,52.0
913,HK.HSI220107P23000,2022-01-04 23:30:00,43.0,44.0,44.0,43.0,2,4350.0,0.0,0.0,45.0
914,HK.HSI220107P23000,2022-01-04 23:35:00,46.0,50.0,50.0,46.0,5,12050.0,0.0,0.0,44.0
915,HK.HSI220107P23000,2022-01-04 23:40:00,50.0,53.0,53.0,50.0,9,23050.0,0.0,0.0,50.0
916,HK.HSI220107P23000,2022-01-04 23:45:00,54.0,56.0,56.0,54.0,3,8300.0,0.0,0.0,53.0
917,HK.HSI220107P23000,2022-01-04 23:50:00,51.0,50.0,51.0,50.0,6,15050.0,0.0,0.0,56.0
918,HK.HSI220107P23000,2022-01-04 23:55:00,47.0,47.0,47.0,47.0,1,2350.0,0.0,0.0,50.0
919,HK.HSI220107P23000,2022-01-05 00:00:00,52.0,53.0,54.0,52.0,6,15900.0,0.0,0.0,47.0
920,HK.HSI220107P23000,2022-01-05 00:05:00,56.0,58.0,58.0,56.0,4,11450.0,0.0,0.0,53.0
921,HK.HSI220107P23000,2022-01-05 00:10:00,59.0,59.0,59.0,59.0,1,2950.0,0.0,0.0,58.0
922,HK.HSI220107P23000,2022-01-05 00:15:00,59.0,59.0,59.0,59.0,0,0.0,0.0,0.0,59.0
923,HK.HSI220107P23000,2022-01-05 00:20:00,60.0,54.0,60.0,54.0,4,11350.0,0.0,0.0,59.0
924,HK.HSI220107P23000,2022-01-05 00:25:00,53.0,56.0,56.0,53.0,2,5450.0,0.0,0.0,54.0
925,HK.HSI220107P23000,2022-01-05 00:30:00,63.0,60.0,63.0,60.0,2,6150.0,0.0,0.0,56.0
926,HK.HSI220107P23000,2022-01-05 00:35:00,60.0,60.0,60.0,60.0,0,0.0,0.0,0.0,60.0
927,HK.HSI220107P23000,2022-01-05 00:40:00,60.0,60.0,60.0,60.0,0,0.0,0.0,0.0,60.0
928,HK.HSI220107P23000,2022-01-05 00:45:00,52.0,52.0,52.0,52.0,1,2600.0,0.0,0.0,60.0
929,HK.HSI220107P23000,2022-01-05 00:50:00,51.0,48.0,51.0,48.0,2,4950.0,0.0,0.0,52.0
930,HK.HSI220107P23000,2022-01-05 00:55:00,51.0,51.0,51.0,51.0,1,2550.0,0.0,0.0,48.0
931,HK.HSI220107P23000,2022-01-05 01:00:00,49.0,49.0,49.0,49.0,1,2450.0,0.0,0.0,51.0
932,HK.HSI220107P23000,2022-01-05 01:05:00,55.0,55.0,55.0,55.0,1,2750.0,0.0,0.0,49.0
933,HK.HSI220107P23000,2022-01-05 01:10:00,55.0,55.0,55.0,55.0,0,0.0,0.0,0.0,55.0
934,HK.HSI220107P23000,2022-01-05 01:15:00,55.0,55.0,55.0,55.0,0,0.0,0.0,0.0,55.0
935,HK.HSI220107P23000,2022-01-05 01:20:00,55.0,55.0,55.0,55.0,0,0.0,0.0,0.0,55.0
936,HK.HSI220107P23000,2022-01-05 01:25:00,55.0,55.0,55.0,55.0,2,5500.0,0.0,0.0,55.0
937,HK.HSI220107P23000,2022-01-05 01:30:00,55.0,55.0,55.0,55.0,0,0.0,0.0,0.0,55.0
938,HK.HSI220107P23000,2022-01-05 01:35:00,55.0,55.0,55.0,55.0,0,0.0,0.0,0.0,55.0
939,HK.HSI220107P23000,2022-01-05 01:40:00,55.0,55.0,55.0,55.0,0,0.0,0.0,0.0,55.0
940,HK.HSI220107P23000,2022-01-05 01:45:00,55.0,55.0,55.0,55.0,0,0.0,0.0,0.0,55.0
941,HK.HSI220107P23000,2022-01-05 01:50:00,55.0,55.0,55.0,55.0,0,0.0,0.0,0.0,55.0
942,HK.HSI220107P23000,2022-01-05 01:55:00,55.0,55.0,55.0,55.0,0,0.0,0.0,0.0,55.0
943,HK.HSI220107P23000,2022-01-05 02:00:00,55.0,55.0,55.0,55.0,0,0.0,0.0,0.0,55.0
944,HK.HSI220107P23000,2022-01-05 02:05:00,55.0,55.0,55.0,55.0,0,0.0,0.0,0.0,55.0
945,HK.HSI220107P23000,2022-01-05 02:10:00,55.0,55.0,55.0,55.0,0,0.0,0.0,0.0,55.0
946,HK.HSI220107P23000,2022-01-05 02:15:00,55.0,55.0,55.0,55.0,0,0.0,0.0,0.0,55.0
947,HK.HSI220107P23000,2022-01-05 02:20:00,55.0,55.0,55.0,55.0,0,0.0,0.0,0.0,55.0
948,HK.HSI220107P23000,2022-01-05 02:25:00,60.0,60.0,60.0,60.0,1,3000.0,0.0,0.0,55.0
949,HK.HSI220107P23000,2022-01-05 02:30:00,60.0,60.0,60.0,60.0,0,0.0,0.0,0.0,60.0
950,HK.HSI220107P23000,2022-01-05 02:35:00,60.0,60.0,60.0,60.0,7,21000.0,0.0,0.0,60.0
951,HK.HSI220107P23000,2022-01-05 02:40:00,60.0,60.0,60.0,60.0,0,0.0,0.0,0.0,60.0
952,HK.HSI220107P23000,2022-01-05 02:45:00,60.0,60.0,60.0,60.0,0,0.0,0.0,0.0,60.0
953,HK.HSI220107P23000,2022-01-05 02:50:00,60.0,60.0,60.0,60.0,0,0.0,0.0,0.0,60.0
954,HK.HSI220107P23000,2022-01-05 02:55:00,60.0,60.0,60.0,60.0,0,0.0,0.0,0.0,60.0
955,HK.HSI220107P23000,2022-01-05 03:00:00,60.0,60.0,60.0,60.0,0,0.0,0.0,0.0,60.0
956,HK.HSI220107P23000,2022-01-05 09:20:00,36.0,36.0,36.0,36.0,2,3600.0,0.0,0.0,60.0
957,HK.HSI220107P23000,2022-01-05 09:25:00,46.0,44.0,49.0,44.0,13,29750.0,0.0,0.0,36.0
958,HK.HSI220107P23000,2022-01-05 09:30:00,46.0,44.0,47.0,44.0,8,18150.0,0.0,0.0,44.0
959,HK.HSI220107P23000,2022-01-05 09:35:00,46.0,58.0,61.0,45.0,47,124450.0,0.0,0.0,44.0
960,HK.HSI220107P23000,2022-01-05 09:40:00,62.0,73.0,76.0,62.0,46,164600.0,0.0,0.0,58.0
961,HK.HSI220107P23000,2022-01-05 09:45:00,77.0,82.0,87.0,71.0,36,142950.0,0.0,0.0,73.0
962,HK.HSI220107P23000,2022-01-05 09:50:00,82.0,97.0,97.0,76.0,32,138100.0,0.0,0.0,82.0
963,HK.HSI220107P23000,2022-01-05 09:55:00,95.0,100.0,100.0,87.0,34,159000.0,0.0,0.0,97.0
964,HK.HSI220107P23000,2022-01-05 10:00:00,100.0,103.0,103.0,98.0,66,330350.0,0.0,0.0,100.0
965,HK.HSI220107P23000,2022-01-05 10:05:00,100.0,122.0,123.0,97.0,63,339650.0,0.0,0.0,103.0
966,HK.HSI220107P23000,2022-01-05 10:10:00,123.0,144.0,146.0,120.0,19,127100.0,0.0,0.0,122.0
967,HK.HSI220107P23000,2022-01-05 10:15:00,136.0,131.0,136.0,126.0,18,116150.0,0.0,0.0,144.0
968,HK.HSI220107P23000,2022-01-05 10:20:00,125.0,133.0,133.0,125.0,7,45900.0,0.0,0.0,131.0
969,HK.HSI220107P23000,2022-01-05 10:25:00,122.0,135.0,140.0,121.0,101,663500.0,0.0,0.0,133.0
970,HK.HSI220107P23000,2022-01-05 10:30:00,139.0,150.0,150.0,139.0,13,92500.0,0.0,0.0,135.0
971,HK.HSI220107P23000,2022-01-05 10:35:00,148.0,130.0,149.0,130.0,10,69800.0,0.0,0.0,150.0
972,HK.HSI220107P23000,2022-01-05 10:40:00,130.0,130.0,130.0,130.0,1,6500.0,0.0,0.0,130.0
973,HK.HSI220107P23000,2022-01-05 10:45:00,125.0,125.0,125.0,125.0,1,6250.0,0.0,0.0,130.0
974,HK.HSI220107P23000,2022-01-05 10:50:00,126.0,114.0,126.0,112.0,17,102300.0,0.0,0.0,125.0
975,HK.HSI220107P23000,2022-01-05 10:55:00,113.0,93.0,113.0,87.0,31,150250.0,0.0,0.0,114.0
976,HK.HSI220107P23000,2022-01-05 11:00:00,88.0,70.0,89.0,66.0,43,155000.0,0.0,0.0,93.0
977,HK.HSI220107P23000,2022-01-05 11:05:00,70.0,85.0,85.0,66.0,11,42650.0,0.0,0.0,70.0
978,HK.HSI220107P23000,2022-01-05 11:10:00,85.0,95.0,96.0,85.0,31,142100.0,0.0,0.0,85.0
979,HK.HSI220107P23000,2022-01-05 11:15:00,97.0,103.0,103.0,97.0,18,90150.0,0.0,0.0,95.0
980,HK.HSI220107P23000,2022-01-05 11:20:00,105.0,106.0,107.0,104.0,20,106200.0,0.0,0.0,103.0
981,HK.HSI220107P23000,2022-01-05 11:25:00,98.0,95.0,98.0,95.0,2,9650.0,0.0,0.0,106.0
982,HK.HSI220107P23000,2022-01-05 11:30:00,102.0,102.0,102.0,102.0,1,5100.0,0.0,0.0,95.0
983,HK.HSI220107P23000,2022-01-05 11:35:00,97.0,100.0,100.0,97.0,6,29250.0,0.0,0.0,102.0
984,HK.HSI220107P23000,2022-01-05 11:40:00,90.0,96.0,96.0,90.0,5,23100.0,0.0,0.0,100.0
985,HK.HSI220107P23000,2022-01-05 11:45:00,98.0,101.0,101.0,98.0,2,9950.0,0.0,0.0,96.0
986,HK.HSI220107P23000,2022-01-05 11:50:00,102.0,100.0,102.0,100.0,3,15200.0,0.0,0.0,101.0
987,HK.HSI220107P23000,2022-01-05 11:55:00,101.0,101.0,101.0,101.0,1,5050.0,0.0,0.0,100.0
988,HK.HSI220107P23000,2022-01-05 12:00:00,98.0,98.0,98.0,98.0,3,14700.0,0.0,0.0,101.0
989,HK.HSI220107P23000,2022-01-05 13:05:00,103.0,120.0,121.0,103.0,27,155300.0,0.0,0.0,98.0
990,HK.HSI220107P23000,2022-01-05 13:10:00,125.0,130.0,130.0,125.0,4,25600.0,0.0,0.0,120.0
991,HK.HSI220107P23000,2022-01-05 13:15:00,136.0,128.0,139.0,125.0,15,100000.0,0.0,0.0,130.0
992,HK.HSI220107P23000,2022-01-05 13:20:00,126.0,120.0,126.0,119.0,5,30400.0,0.0,0.0,128.0
993,HK.HSI220107P23000,2022-01-05 13:25:00,118.0,120.0,120.0,118.0,2,11900.0,0.0,0.0,120.0
994,HK.HSI220107P23000,2022-01-05 13:30:00,131.0,139.0,145.0,131.0,10,69800.0,0.0,0.0,120.0
995,HK.HSI220107P23000,2022-01-05 13:35:00,135.0,134.0,135.0,134.0,10,67050.0,0.0,0.0,139.0
996,HK.HSI220107P23000,2022-01-05 13:40:00,147.0,154.0,159.0,147.0,23,177500.0,0.0,0.0,134.0
997,HK.HSI220107P23000,2022-01-05 13:45:00,156.0,145.0,156.0,140.0,16,118700.0,0.0,0.0,154.0
